"TOA5","CR1000_1436_Folgefonna_Modem","CR1000","E10522","CR1000.Std.29","CPU:Calibration_folgefonna_station_code_1436_040926.CR1","14757","Table15min"
"TIMESTAMP","RECORD","ID","BattV_Min","BattV_TMn","PTemp_C_Avg","P","Tilt_X","Tilt_Y","Latitude_A","Latitude_B","Longitude_A","Longitude_B","MagVar","NumSats","Altitude","FixQual","MaxClockChange","NumClockChange","PPS","SecSinceGPRMC","NMEASent(1)","NMEASent(2)","GNSS_Time","Snow_Height","Signal_Quality","T_Avg","T_2_Avg","U_Avg","U_temp_Avg","U_2_Avg","U_temp_2_Avg"
"TS","RN","","Volts","Volts","Deg C","hPa","","","degrees","minutes","degrees","minutes","degrees","count","meters","code","milliseconds","count","microseconds","seconds","","","","","","","","","","",""
"","","Smp","Min","TMn","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg"
"2026-05-21 11:15:00",2889,1436,12.75,"2026-05-21 11:01:00",4.341,835,-1.056,2.698,60,3.948,6,23.45,0.6,9,1643,2,0,0,"NAN",0.97,"$GPRMC,111511,A,6003.9481,N,00623.4515,E,000.0,000.0,210526,000.6,E","$GPGGA,111510,6003.9481,N,00623.4515,E,2,09,1.0,1642.9,M,42.0,M,,","",-999,0,0.347,-0.01,97.1,-0.579,97.8,0.136
"2026-05-21 11:30:00",2890,1436,12.79,"2026-05-21 11:25:00",4.427,835,-1.056,2.698,60,3.948,6,23.45,0.6,9,1643,2,0,0,"NAN",1,"$GPRMC,113011,A,6003.9481,N,00623.4511,E,000.0,000.0,210526,000.6,E","$GPGGA,113010,6003.9481,N,00623.4511,E,2,09,1.2,1643.3,M,42.0,M,,","",-999,0,0.793,0.096,96.9,-0.199,97.3,0.256
"2026-05-21 11:45:00",2891,1436,12.74,"2026-05-21 11:37:00",4.709,835,-1.047,2.707,60,3.948,6,23.45,0.6,10,1643,2,0,0,"NAN",0.97,"$GPRMC,114511,A,6003.9477,N,00623.4512,E,000.0,000.0,210526,000.6,E","$GPGGA,114510,6003.9477,N,00623.4512,E,2,10,1.2,1642.9,M,42.0,M,,","",-999,0,0.764,-0.021,96.6,-0.181,96.8,0.535
"2026-05-21 12:00:00",2892,1436,12.78,"2026-05-21 11:52:00",4.922,835,-1.047,2.698,60,3.948,6,23.45,0.6,11,1645,2,0,0,"NAN",0.99,"$GPRMC,120011,A,6003.9483,N,00623.4517,E,000.0,000.0,210526,000.6,E","$GPGGA,120010,6003.9483,N,00623.4517,E,2,11,0.8,1645.1,M,42.0,M,,","",-999,0,0.959,0.86,96.8,0.027,97.6,1.104
"2026-05-21 12:15:00",2893,1436,12.75,"2026-05-21 12:08:00",5.26,835,-1.047,2.698,60,3.949,6,23.45,0.6,10,1648,2,0,0,"NAN",0.98,"$GPRMC,121511,A,6003.9488,N,00623.4512,E,000.0,000.0,210526,000.6,E","$GPGGA,121510,6003.9488,N,00623.4512,E,2,10,0.9,1647.9,M,42.0,M,,","",-999,0,1.269,1.363,96.4,0.139,97.7,1.43
"2026-05-21 12:30:00",2894,1436,12.75,"2026-05-21 12:27:00",5.569,835,-1.047,2.698,60,3.949,6,23.45,0.6,10,1650,2,0,0,"NAN",1.01,"$GPRMC,123011,A,6003.9489,N,00623.4506,E,000.0,000.0,210526,000.6,E","$GPGGA,123010,6003.9489,N,00623.4506,E,2,10,0.9,1649.8,M,42.0,M,,","",-999,0,1.089,1.054,96.4,0.158,97.6,1.266
"2026-05-21 12:45:00",2895,1436,12.74,"2026-05-21 12:32:00",5.714,835,-1.047,2.707,60,3.949,6,23.45,0.6,10,1651,2,0,0,"NAN",0.99,"$GPRMC,124511,A,6003.9488,N,00623.4501,E,000.0,000.0,210526,000.6,E","$GPGGA,124510,6003.9488,N,00623.4501,E,2,10,0.8,1650.5,M,42.0,M,,","",-999,0,0.909,1.619,96.5,0.033,97.6,1.394
"2026-05-21 13:00:00",2896,1436,12.84,"2026-05-21 12:58:00",5.959,836,-1.047,2.715,60,3.949,6,23.45,0.6,11,1650,2,0,0,"NAN",0.96,"$GPRMC,130011,A,6003.9490,N,00623.4498,E,000.0,000.0,210526,000.6,E","$GPGGA,130010,6003.9490,N,00623.4498,E,2,11,0.8,1649.5,M,42.0,M,,","",-999,0,0.822,0.189,96.3,-0.021,97.1,0.58
"2026-05-21 13:15:00",2897,1436,12.78,"2026-05-21 13:15:00",6.204,836,-1.047,2.715,60,3.949,6,23.45,0.6,10,1648,2,0,0,"NAN",0.99,"$GPRMC,131511,A,6003.9492,N,00623.4498,E,000.0,000.0,210526,000.6,E","$GPGGA,131510,6003.9492,N,00623.4498,E,2,10,0.8,1648.4,M,42.0,M,,","",-999,0,0.925,0.256,96.3,-0.03,97.6,0.236
"2026-05-21 13:30:00",2898,1436,12.74,"2026-05-21 13:28:00",6.196,836,-1.039,2.715,60,3.949,6,23.45,0.6,9,1650,2,0,0,"NAN",1,"$GPRMC,133011,A,6003.9494,N,00623.4504,E,000.0,000.0,210526,000.6,E","$GPGGA,133010,6003.9494,N,00623.4504,E,2,09,1.0,1649.8,M,42.0,M,,","",-999,0,0.648,0.098,96.6,-0.185,97.8,0.195
"2026-05-21 13:45:00",2899,1436,12.71,"2026-05-21 13:44:00",5.955,836,-1.047,2.715,60,3.949,6,23.45,0.6,9,1650,2,0,0,"NAN",1,"$GPRMC,134511,A,6003.9489,N,00623.4507,E,000.0,000.0,210526,000.6,E","$GPGGA,134510,6003.9489,N,00623.4507,E,2,09,1.0,1649.6,M,42.0,M,,","",-999,0,0.597,0.305,96.8,-0.206,97.9,0.174
"2026-05-21 14:00:00",2900,1436,12.7,"2026-05-21 13:49:00",5.542,836,-1.047,2.698,60,3.949,6,23.45,0.6,9,1650,2,0,0,"NAN",0.99,"$GPRMC,140011,A,6003.9486,N,00623.4514,E,000.0,000.0,210526,000.6,E","$GPGGA,140010,6003.9486,N,00623.4514,E,2,09,0.9,1649.5,M,42.0,M,,","",-999,0,0.399,0.107,97,-0.347,97.9,0.108
"2026-05-21 14:15:00",2901,1436,12.68,"2026-05-21 14:06:00",5.147,836,-1.056,2.698,60,3.948,6,23.45,0.6,11,1649,2,0,0,"NAN",0.99,"$GPRMC,141511,A,6003.9482,N,00623.4521,E,000.0,000.0,210526,000.6,E","$GPGGA,141510,6003.9482,N,00623.4521,E,2,11,0.8,1648.9,M,42.0,M,,","",-999,0,0.411,0.011,97,-0.353,97.8,-0.106
"2026-05-21 14:30:00",2902,1436,12.74,"2026-05-21 14:16:00",4.88,836,-1.047,2.698,60,3.948,6,23.45,0.6,10,1648,2,0,0,"NAN",0,"$GPRMC,143011,A,6003.9479,N,00623.4527,E,000.0,000.0,210526,000.6,E","$GPGGA,143010,6003.9479,N,00623.4527,E,2,10,0.9,1648.1,M,42.0,M,,","",-999,0,0.625,0.131,96.9,-0.212,98,0.2
"2026-05-21 14:45:00",2903,1436,12.7,"2026-05-21 14:32:00",4.853,836,-1.047,2.707,60,3.948,6,23.45,0.6,11,1646,2,0,0,"NAN",0.98,"$GPRMC,144511,A,6003.9476,N,00623.4529,E,000.0,000.0,210526,000.6,E","$GPGGA,144510,6003.9476,N,00623.4529,E,2,11,0.7,1646.0,M,42.0,M,,","",-999,0,0.719,0.374,96.7,-0.115,97.8,0.259
"2026-05-21 15:00:00",2904,1436,12.73,"2026-05-21 15:00:00",4.902,837,-1.064,2.698,60,3.948,6,23.45,0.6,12,1646,2,0,0,"NAN",0.01,"$GPRMC,150011,A,6003.9476,N,00623.4525,E,000.0,000.0,210526,000.6,E","$GPGGA,150010,6003.9476,N,00623.4525,E,2,12,0.7,1646.3,M,42.0,M,,","",-999,0,0.713,0.038,96.7,-0.132,97.8,0.159
"2026-05-21 15:15:00",2905,1436,12.63,"2026-05-21 15:07:00",4.768,837,-1.056,2.698,60,3.948,6,23.45,0.6,11,1648,2,0,0,"NAN",1.01,"$GPRMC,151511,A,6003.9475,N,00623.4529,E,000.0,000.0,210526,000.6,E","$GPGGA,151510,6003.9475,N,00623.4529,E,2,11,0.8,1647.9,M,42.0,M,,","",-999,0,0.273,0.107,96.9,-0.449,98.1,0.133
"2026-05-21 15:30:00",2906,1436,12.71,"2026-05-21 15:30:00",4.511,837,-1.064,2.698,60,3.948,6,23.45,0.6,10,1648,2,0,0,"NAN",0.04,"$GPRMC,153011,A,6003.9478,N,00623.4526,E,000.0,000.0,210526,000.6,E","$GPGGA,153010,6003.9478,N,00623.4526,E,2,10,0.8,1648.1,M,42.0,M,,","",-999,0,0.494,0.068,97,-0.239,98,0.242
"2026-05-21 15:45:00",2907,1436,12.66,"2026-05-21 15:32:00",4.382,837,-1.056,2.698,60,3.947,6,23.45,0.6,11,1647,2,0,0,"NAN",0.01,"$GPRMC,154511,A,6003.9474,N,00623.4519,E,000.0,000.0,210526,000.6,E","$GPGGA,154510,6003.9474,N,00623.4519,E,2,11,0.8,1646.8,M,42.0,M,,","",-999,0,0.51,0.343,97,-0.235,98,0.297
"2026-05-21 16:00:00",2908,1436,12.69,"2026-05-21 16:00:00",4.322,837,-1.064,2.698,60,3.948,6,23.45,0.6,11,1647,2,0,0,"NAN",0.01,"$GPRMC,160011,A,6003.9477,N,00623.4517,E,000.0,000.0,210526,000.6,E","$GPGGA,160010,6003.9477,N,00623.4517,E,2,11,0.8,1646.5,M,42.0,M,,","",-999,0,0.508,0.175,96.9,-0.219,98,0.319
"2026-05-21 16:15:00",2909,1436,12.64,"2026-05-21 16:14:00",4.239,837,-1.056,2.698,60,3.948,6,23.45,0.6,10,1647,2,0,0,"NAN",0.05,"$GPRMC,161511,A,6003.9478,N,00623.4520,E,000.0,000.0,210526,000.6,E","$GPGGA,161510,6003.9478,N,00623.4520,E,2,10,0.8,1647.0,M,42.0,M,,","",-999,0,0.287,0.207,97,-0.417,98.2,0.286
"2026-05-21 16:30:00",2910,1436,12.64,"2026-05-21 16:20:00",4.074,837,-1.064,2.698,60,3.948,6,23.45,0.6,10,1648,2,0,0,"NAN",1.01,"$GPRMC,163011,A,6003.9478,N,00623.4516,E,000.0,000.0,210526,000.6,E","$GPGGA,163010,6003.9478,N,00623.4516,E,2,10,0.8,1647.6,M,42.0,M,,","",-999,0,0.353,0.557,97.1,-0.352,98.1,0.376
"2026-05-21 16:45:00",2911,1436,12.63,"2026-05-21 16:35:00",3.906,837,-1.064,2.698,60,3.949,6,23.45,0.6,9,1648,2,0,0,"NAN",0.06,"$GPRMC,164511,A,6003.9489,N,00623.4513,E,000.0,000.0,210526,000.6,E","$GPGGA,164510,6003.9489,N,00623.4513,E,2,09,0.9,1647.8,M,42.0,M,,","",-999,0,0.335,0.397,97.2,-0.332,98.2,0.402
"2026-05-21 17:00:00",2912,1436,12.61,"2026-05-21 17:00:00",3.76,837,-1.064,2.698,60,3.949,6,23.45,0.6,10,1647,2,0,0,"NAN",0.02,"$GPRMC,170011,A,6003.9491,N,00623.4510,E,000.0,000.0,210526,000.6,E","$GPGGA,170010,6003.9491,N,00623.4510,E,2,10,0.8,1647.1,M,42.0,M,,","",-999,0,0.149,0.129,97.2,-0.446,98,0.282
"2026-05-21 17:15:00",2913,1436,12.58,"2026-05-21 17:03:00",3.508,837,-1.064,2.698,60,3.949,6,23.45,0.6,11,1647,2,0,0,"NAN",0.02,"$GPRMC,171511,A,6003.9489,N,00623.4510,E,000.0,000.0,210526,000.6,E","$GPGGA,171510,6003.9489,N,00623.4511,E,2,11,0.8,1647.3,M,42.0,M,,","",-999,0,0.167,0.323,97.2,-0.478,98,0.307
"2026-05-21 17:30:00",2914,1436,12.61,"2026-05-21 17:23:00",3.305,837,-1.064,2.698,60,3.949,6,23.45,0.6,11,1647,2,0,0,"NAN",0.02,"$GPRMC,173011,A,6003.9488,N,00623.4506,E,000.0,000.0,210526,000.6,E","$GPGGA,173010,6003.9488,N,00623.4506,E,2,11,0.8,1646.5,M,42.0,M,,","",-999,0,0.198,0.61,97.3,-0.402,98.2,0.415
"2026-05-21 17:45:00",2915,1436,12.57,"2026-05-21 17:42:00",3.117,837,-1.064,2.698,60,3.949,6,23.45,0.6,10,1646,2,0,0,"NAN",0.03,"$GPRMC,174511,A,6003.9487,N,00623.4503,E,000.0,000.0,210526,000.6,E","$GPGGA,174510,6003.9487,N,00623.4503,E,2,10,0.9,1645.8,M,42.0,M,,","",-999,0,0.278,0.468,97.3,-0.345,98.3,0.599
"2026-05-21 18:00:00",2916,1436,12.54,"2026-05-21 18:00:00",2.945,837,-1.062,2.701,60,3.948,6,23.45,0.6,11,1647,2,0,0,"NAN",0.05,"$GPRMC,180011,A,6003.9483,N,00623.4499,E,000.0,000.0,210526,000.6,E","$GPGGA,180010,6003.9483,N,00623.4499,E,2,11,0.8,1646.7,M,42.0,M,,","",-999,0,0.256,0.433,97.3,-0.383,98.2,0.485
"2026-05-21 18:15:00",2917,1436,12.52,"2026-05-21 18:09:00",2.772,837,-1.063,2.7,60,3.948,6,23.45,0.6,11,1648,2,0,0,"NAN",0.04,"$GPRMC,181511,A,6003.9484,N,00623.4501,E,000.0,000.0,210526,000.6,E","$GPGGA,181510,6003.9484,N,00623.4501,E,2,11,0.8,1648.3,M,42.0,M,,","",-999,0,0.185,0.443,97.3,-0.465,98.2,0.396
"2026-05-21 18:30:00",2918,1436,12.49,"2026-05-21 18:25:00",2.543,837,-1.061,2.702,60,3.949,6,23.45,0.6,11,1651,2,0,0,"NAN",0.04,"$GPRMC,183011,A,6003.9486,N,00623.4509,E,000.0,000.0,210526,000.6,E","$GPGGA,183010,6003.9486,N,00623.4509,E,2,11,0.8,1650.5,M,42.0,M,,","",-999,0,0.116,0.409,97.4,-0.49,98.3,0.364
"2026-05-21 18:45:00",2919,1436,12.48,"2026-05-21 18:37:00",2.353,837,-1.053,2.709,60,3.949,6,23.45,0.6,11,1652,2,0,0,"NAN",0.08,"$GPRMC,184511,A,6003.9487,N,00623.4516,E,000.0,000.0,210526,000.6,E","$GPGGA,184510,6003.9487,N,00623.4516,E,2,11,0.8,1652.4,M,42.0,M,,","",-999,0,0.112,0.399,97.4,-0.49,98.3,0.345
"2026-05-21 19:00:00",2920,1436,12.47,"2026-05-21 18:57:00",2.218,838,-1.051,2.712,60,3.949,6,23.45,0.6,10,1653,2,0,0,"NAN",0.03,"$GPRMC,190011,A,6003.9488,N,00623.4524,E,000.0,000.0,210526,000.6,E","$GPGGA,190010,6003.9488,N,00623.4524,E,2,10,0.8,1653.3,M,42.0,M,,","",-999,0,0.071,0.253,97.5,-0.528,98.3,0.288
"2026-05-21 19:15:00",2921,1436,12.46,"2026-05-21 19:04:00",2.088,838,-1.052,2.711,60,3.949,6,23.45,0.6,11,1653,2,0,0,"NAN",0.08,"$GPRMC,191511,A,6003.9493,N,00623.4518,E,000.0,000.0,210526,000.6,E","$GPGGA,191510,6003.9493,N,00623.4518,E,2,11,0.8,1652.5,M,42.0,M,,","",-999,0,-0.196,-0.144,97.4,-0.826,98.2,-0.053
"2026-05-21 19:30:00",2922,1436,12.44,"2026-05-21 19:22:00",1.931,838,-1.047,2.716,60,3.95,6,23.45,0.6,10,1653,2,0,0,"NAN",0.04,"$GPRMC,193011,A,6003.9498,N,00623.4515,E,000.0,000.0,210526,000.6,E","$GPGGA,193010,6003.9498,N,00623.4515,E,2,10,1.0,1652.5,M,42.0,M,,","",-999,0,-0.213,0.245,97.4,-0.908,98.3,-0.003
"2026-05-21 19:45:00",2923,1436,12.44,"2026-05-21 19:34:00",1.777,838,-1.044,2.719,60,3.95,6,23.45,0.6,9,1653,2,0,0,"NAN",0.07,"$GPRMC,194511,A,6003.9498,N,00623.4513,E,000.0,000.0,210526,000.6,E","$GPGGA,194510,6003.9498,N,00623.4513,E,2,09,1.0,1652.7,M,42.0,M,,","",-999,0,-0.139,-0.007,97.4,-0.851,98.2,-0.129
"2026-05-21 20:00:00",2924,1436,12.42,"2026-05-21 19:55:00",1.628,838,-1.043,2.72,60,3.949,6,23.45,0.6,10,1652,2,0,0,"NAN",0.07,"$GPRMC,200011,A,6003.9493,N,00623.4516,E,000.0,000.0,210526,000.6,E","$GPGGA,200010,6003.9493,N,00623.4516,E,2,10,0.8,1652.1,M,42.0,M,,","",-999,0,-0.236,0.146,97.4,-0.902,98.3,-0.034
"2026-05-21 20:15:00",2925,1436,12.36,"2026-05-21 20:06:00",1.471,838,-1.051,2.721,60,3.949,6,23.45,0.6,10,1651,2,0,0,"NAN",0.04,"$GPRMC,201511,A,6003.9487,N,00623.4517,E,000.0,000.0,210526,000.6,E","$GPGGA,201510,6003.9487,N,00623.4517,E,2,10,0.8,1650.5,M,42.0,M,,","",-999,0,-0.34,-0.112,97,-1.104,98.2,-0.269
"2026-05-21 20:30:00",2926,1436,12.41,"2026-05-21 20:16:00",1.344,838,-1.042,2.721,60,3.948,6,23.45,0.6,11,1650,2,0,0,"NAN",0.08,"$GPRMC,203011,A,6003.9478,N,00623.4517,E,000.0,000.0,210526,000.6,E","$GPGGA,203010,6003.9478,N,00623.4517,E,2,11,0.8,1650.0,M,42.0,M,,","",-999,0,-0.323,-0.089,96,-1.041,98,-0.275
"2026-05-21 20:45:00",2927,1436,12.4,"2026-05-21 20:37:00",1.261,838,-1.042,2.721,60,3.947,6,23.45,0.6,10,1650,2,0,0,"NAN",0.09,"$GPRMC,204511,A,6003.9470,N,00623.4515,E,000.0,000.0,210526,000.6,E","$GPGGA,204510,6003.9470,N,00623.4515,E,2,10,0.8,1649.9,M,42.0,M,,","",-999,0,-0.156,0.161,95.6,-0.902,97.8,-0.085
"2026-05-21 21:00:00",2928,1436,12.4,"2026-05-21 20:46:00",1.215,838,-1.051,2.721,60,3.947,6,23.45,0.6,10,1648,2,0,0,"NAN",0.05,"$GPRMC,210011,A,6003.9465,N,00623.4501,E,000.0,000.0,210526,000.6,E","$GPGGA,210010,6003.9465,N,00623.4501,E,2,10,0.9,1648.2,M,42.0,M,,","",-999,0,-0.113,0.156,94.4,-0.826,97.3,-0.117
"2026-05-21 21:15:00",2929,1436,12.39,"2026-05-21 21:08:00",1.202,838,-1.051,2.721,60,3.946,6,23.45,0.6,11,1647,2,0,0,"NAN",0.09,"$GPRMC,211511,A,6003.9461,N,00623.4496,E,000.0,000.0,210526,000.6,E","$GPGGA,211510,6003.9461,N,00623.4496,E,2,11,0.8,1646.5,M,42.0,M,,","",-999,0,-0.099,0.161,93.4,-0.832,96.7,-0.085
"2026-05-21 21:30:00",2930,1436,12.39,"2026-05-21 21:17:00",1.202,838,-1.042,2.721,60,3.946,6,23.45,0.6,11,1647,2,0,0,"NAN",0.05,"$GPRMC,213011,A,6003.9461,N,00623.4498,E,000.0,000.0,210526,000.6,E","$GPGGA,213010,6003.9461,N,00623.4498,E,2,11,0.8,1646.5,M,42.0,M,,","",-999,0,-0.182,0.193,92.2,-0.794,95.5,-0.041
"2026-05-21 21:45:00",2931,1436,12.38,"2026-05-21 21:40:00",1.212,838,-1.042,2.721,60,3.946,6,23.45,0.6,11,1647,2,0,0,"NAN",0.1,"$GPRMC,214511,A,6003.9460,N,00623.4503,E,000.0,000.0,210526,000.6,E","$GPGGA,214511,6003.9460,N,00623.4503,E,2,11,0.8,1646.7,M,42.0,M,,","",-999,0,-0.047,0.62,90.2,-0.642,93.7,0.143
